building,bicycle,fence,wall,sky,traffic light,terrain,traffic sign,person,pole,train,truck,vegetation,car,bus,sidewalk,void,rider,road,motorcycle
310759,1812,0,0,4661,296,0,391,17776,6638,0,0,142182,35470,6156,283441,16173,1425,144425,1195
164908,3175,3035,0,10,75,0,103,36957,7910,0,0,55874,29970,894,581437,10790,6488,70959,215
154498,2716,609,878,4689,150,0,498,87109,2499,0,0,159661,17387,29871,445669,43203,3239,19278,846
250775,1597,436,4896,15394,0,0,240,23659,10380,0,0,61708,101439,558,233739,20808,2566,244182,423
221541,5161,8229,0,21284,1277,0,1736,22963,18900,0,0,97247,39563,11354,263114,49108,9746,194155,7422
225567,1473,4171,11252,16700,2344,0,3441,25930,24127,0,0,80997,42011,28305,109091,78195,2397,316701,98
172510,2768,763,0,32234,122,0,85,86102,8867,0,0,268588,10911,3972,355725,7726,3532,17896,999
270311,15861,334,820,173474,1498,0,1055,22955,10778,0,0,62607,34826,6658,117271,61090,29050,161621,2591
222770,1998,32,0,46617,67,0,413,13774,6565,0,0,292241,136747,4542,50322,21204,7582,166459,1467
278717,3034,3360,0,19542,1987,0,3306,12320,26832,0,0,117863,39014,21099,118544,48453,4085,272162,2482
374572,74,32747,0,38069,1670,0,1870,54126,4865,0,0,61690,3643,201,108960,7534,194,282383,202
239288,467,0,5926,58978,120,0,122,27830,4369,0,0,143424,3117,158065,288390,31216,52,11436,0
236272,4222,44349,1494,177326,3736,0,1958,17456,15495,0,0,98775,86486,0,61648,100235,7978,114262,1108
150503,5674,2369,382,61396,0,0,565,38276,26245,0,0,292892,41744,0,91397,83569,18172,156522,3094
273575,341,0,69572,45215,0,0,0,38713,1741,0,0,106948,18,0,186864,22892,842,226079,0
188223,92,10,507,190851,2704,0,1112,2583,7546,0,0,55724,28920,113297,32160,76996,370,271292,413
117343,595,2235,0,148796,362,0,250,43250,14264,0,0,226412,10866,75135,36725,127894,1398,166116,1159
135326,83,1234,1828,219007,150,0,333,20032,4544,0,0,79469,14297,59309,405729,12718,336,18375,30
281815,451,0,0,57613,228,0,1424,55853,7469,0,0,78982,1484,44,206852,9222,1700,266767,2896
235060,3334,0,0,195349,0,0,34,43537,945,0,0,135285,0,0,341999,3016,6399,7461,381
223494,1442,0,0,100647,33,0,229,68059,7538,0,0,219178,8537,2224,62951,11462,55581,198734,12691
373529,611,0,0,59308,540,0,2077,88587,6446,0,0,4685,6447,0,165238,51870,2171,210049,1242
542325,555,894,2349,37229,68,0,231,13311,4017,0,0,49465,32595,2214,122523,15415,1127,147945,537
498670,2282,0,0,22603,0,0,6,49746,10005,0,0,0,0,0,214546,9892,3144,161841,65
193650,558,4,96,194706,108,0,426,136664,3060,0,0,72776,1637,812,357261,6466,843,3545,188
216227,1062,2980,3403,72574,287,0,230,33311,28290,0,0,44644,36164,10564,209947,88068,3131,217421,4497
275691,1293,2356,0,0,303,0,764,20635,4371,0,0,88154,89887,7809,253546,46566,3168,170798,7459
217523,1510,398,1047,152337,71,0,367,45926,19205,0,0,56844,46714,2237,225312,16928,3588,182176,617
383910,1350,40248,0,31339,13324,0,4883,24123,13398,0,0,27195,0,0,125329,98473,2528,205722,978
416140,63,395,0,79023,320,0,357,71600,8386,0,0,43944,33109,0,174460,585,1306,142049,1063
252992,2820,15190,0,7248,35,0,763,15486,2771,0,0,195057,91011,101182,70224,28962,6635,177770,4654
247742,1431,4,0,100860,0,0,340,113726,10865,0,0,166884,17207,6579,101229,11866,7226,183602,3239
229315,3356,0,0,20075,1245,0,1431,24586,18532,0,0,95895,46276,18363,254299,64702,6522,184945,3258
177310,710,956,4889,160078,0,0,14995,60432,57974,0,0,47084,34584,23359,128579,56173,1409,204268,0
211148,2497,552,0,3151,184,0,931,54411,9114,0,0,148583,3427,2660,252426,39558,3778,239226,1154
213685,540,200,0,153560,0,0,219,6095,14827,0,0,108823,37090,2864,88997,53671,1718,290402,109
187171,843,1961,3722,194016,0,0,0,28740,3927,0,0,104956,31568,0,357575,38315,2765,9130,8111
603136,522,201,1608,2475,25,0,468,26857,9300,0,0,55788,22944,7673,120611,11276,1793,106575,1548
212108,1150,2478,393,98570,0,0,77,4524,1322,0,0,197048,68635,16625,49622,23613,3350,290597,2688
313679,2809,1268,0,7527,0,0,67,165531,226,0,0,46687,38,0,122534,3123,6592,295899,6820
439943,852,142,511,9258,44,0,230,73594,1946,0,0,56264,3552,14805,318181,40275,2187,10373,643
256254,780,65,0,138493,0,0,279,4434,9575,0,0,149566,67331,10796,173480,8541,1918,150990,298
205215,337,21,0,75779,0,0,252,12128,15829,0,0,174219,36603,3214,192312,14296,4725,230252,7618
750864,253,125,0,13832,0,0,317,3423,3054,0,0,154815,1620,1159,21293,4590,105,17350,0
475815,1397,3,0,1234,5166,0,3022,42661,5254,0,0,2538,847,267,84008,40296,3156,305728,1408
307983,2133,0,455,8483,59,0,381,52102,16230,0,0,108117,20465,2733,324192,60425,1695,66455,892
205323,391,3074,63,20486,2871,0,2615,26933,34779,0,0,75659,33462,40957,122267,96298,784,306727,111
195186,2443,1254,2568,808,73,0,508,68453,9833,0,0,143382,14615,2907,388603,66654,1349,73737,427
69495,8943,129,0,67222,0,0,61,114905,13506,0,0,231440,1909,151862,278007,4078,9886,20281,1076
223799,7906,62,0,44311,99,0,57,15731,6480,0,0,298794,73309,20042,46557,23416,16257,190440,5540
114954,4323,2297,0,150658,25,0,70,42796,10086,0,0,217947,18550,66007,37098,122810,5624,178445,1110
174279,1121,0,0,178971,22,0,73,47896,2462,0,0,95930,7571,51639,307415,21452,495,83063,411
232866,340,261,4338,190227,45,0,423,50360,17574,0,0,57729,55798,1509,169247,14621,1421,175770,271
244454,8935,12664,1078,148439,0,0,0,17722,5739,0,0,82213,39492,0,94760,63894,11006,240814,1590
221779,1455,297,11345,49201,31,0,487,9721,5524,0,0,133894,97392,4637,46594,38087,8366,337149,6841
238783,2055,649,0,34225,257,0,1063,53605,9294,0,0,144792,5500,1932,241067,38130,3255,197056,1137
213090,4710,2665,0,0,401,0,870,17016,6360,0,0,121848,33330,1671,246821,45763,6205,264440,7610
142715,5140,38167,0,119955,2957,0,5062,23794,25062,0,0,283088,41317,16400,46755,25087,21498,165402,10401
287391,1071,440,2157,7157,49,0,290,26352,6447,0,0,80081,51689,19588,203238,32951,1835,251433,631
539946,1708,236,0,33163,0,0,0,51005,13803,0,0,17964,1404,0,306374,1970,2013,2010,1204
525720,874,473,467,64411,98,0,365,13447,4534,0,0,51146,29547,2379,114382,15796,1750,146874,537
159534,616,6106,9445,28,2658,0,4038,24976,27915,0,0,91402,50750,33071,141967,85173,1384,332976,761
238794,1732,6821,0,0,169,0,194,23910,5611,0,0,90393,25854,2196,438427,11400,2198,123746,1355
286939,1153,303,7453,49882,0,0,443,29349,3454,0,0,94325,40108,4083,74622,31933,2721,345346,686
589548,618,0,0,6871,238,0,251,44311,5873,0,0,10080,1547,1836,127379,2183,1867,179304,894
145191,6687,12262,0,4608,1226,0,1765,20160,16646,0,0,146213,55005,10994,310384,51628,11681,173633,4717
371076,2159,1351,0,3675,379,0,359,15673,5981,0,0,174261,41714,10965,162395,14858,3933,160595,3426
168833,587,253,1253,137948,56,0,726,8234,4241,0,0,350886,18621,0,108827,39050,2525,126123,4637
372457,4100,0,0,190,248,0,581,78978,5872,0,0,3209,839,0,54008,5801,8338,434814,3365
239984,113,124,0,234290,17,0,107,66302,2002,0,0,116898,1143,763,272204,4121,0,34732,0
277277,97,44,966,176346,32,0,193,29849,4879,0,0,55349,11359,1038,214313,20957,331,179669,101
510358,886,0,0,15352,0,0,97,47819,2172,0,0,0,0,0,122303,2014,2960,265512,3327
325811,8815,788,1,8862,49,0,40,38644,3616,0,0,44867,30719,31740,404998,10723,18125,44836,166
191366,3348,417,0,62009,0,0,1428,28349,6226,0,0,116249,181736,3411,32784,19066,12134,301337,12940
275522,8550,10071,0,185631,0,0,11,17675,5956,0,0,46310,7226,903,314740,14378,10568,75082,177
206874,96,1554,694,190443,71,0,158,4247,8089,0,0,84722,15655,25044,55555,23862,510,355085,141
200367,960,313,7386,46286,0,0,321,19853,5747,0,0,148734,86803,1930,54997,35755,2517,360750,81
177852,1745,408,2208,215882,0,0,93,45886,7572,0,0,113817,47732,0,300211,43446,4889,6168,4891
570506,808,790,2,49577,132,0,345,12781,3687,0,0,54821,30275,4192,101062,16021,1537,125602,662
236583,34,77,606,170956,34,0,169,1563,5813,0,0,111439,17232,376,42943,40148,279,344097,451
224830,2510,0,0,21421,0,0,825,47433,2734,0,0,167190,9002,0,160772,49856,3501,282726,0
376777,5387,0,0,88022,0,0,34,97405,2874,0,0,368,1014,0,38187,89,7776,353846,1021
378796,1252,239,0,50112,208,0,1823,39678,21008,0,0,48608,4836,775,230902,23433,2440,168073,617
271566,1352,8881,2394,173703,3259,0,4510,16551,21646,0,0,37516,22379,287,128643,121908,3613,154451,141
138920,293,977,2962,201760,22,0,400,61897,11557,0,0,67098,27528,24753,217306,60396,1025,155883,23
118995,5679,19,0,23875,67,0,324,17876,42104,0,0,212463,105753,18046,147206,15953,15035,243263,6142
183372,434,1844,0,229989,0,0,61,7633,13659,0,0,100015,37598,0,28408,16177,1122,352488,0
214243,1700,137,8774,58419,24,0,270,14864,5343,0,0,153343,92556,1817,54025,33211,3511,330458,105
213660,4640,3052,0,189243,0,0,165,47273,10711,0,0,131069,78690,0,194090,54210,7307,34878,3812
278179,1970,0,0,89334,47,0,223,30588,13811,0,0,142790,124667,7715,124991,9253,9765,131358,8109
233313,6524,21,0,44695,33,0,418,30487,21433,0,0,161317,101430,1394,179155,11607,19366,156742,4865
218123,3761,1020,4221,10735,81,0,495,22432,21397,0,0,92999,30240,11391,81251,67014,5387,402083,170
367327,7247,21,0,57278,19,0,423,16649,10319,0,0,68352,34945,3762,205699,13293,16130,170479,857
219490,3763,32845,2552,167870,3074,0,1872,28648,17534,0,0,95646,58655,0,49484,154278,7230,126049,3810
431561,203,92674,0,21780,3305,0,3295,41658,11638,0,0,9295,1462,365,151508,35894,452,167393,317
684391,148,626,0,1452,0,0,141,14493,5376,0,0,22860,24361,868,126857,2186,897,87582,562
276230,2008,97,587,32412,54,0,718,13168,8039,0,0,111313,88351,1621,104258,40339,2713,290218,674
217003,159,23,658,111019,21,0,169,35913,12426,0,0,120321,13731,54922,359196,24645,384,21984,226
76994,9011,324,0,71902,121,0,138,119575,20717,0,0,239465,4883,193652,193280,5339,11308,25350,741
298353,4025,0,0,3170,669,0,945,186169,3905,0,0,31337,191,0,196707,2267,8726,229751,6585
225121,606,0,2470,78007,40,0,0,58624,8757,0,0,89679,157737,15434,129058,42807,1023,163437,0
196211,5144,36,0,28870,40,0,260,30317,23312,0,0,150766,103727,4321,187875,13030,12617,209640,6634
360740,58,177,5958,68934,0,0,147,7422,1755,0,0,252592,104422,24939,41046,11785,118,92707,0
218737,849,740,102,128345,15,0,56,43025,8293,0,0,104368,13039,0,273350,148778,2243,30651,209
421301,4440,0,0,36735,3300,0,1883,84338,587,0,0,13668,3670,0,52419,21839,10223,318397,0
284055,253,3,0,147443,34,0,201,28278,5998,0,0,59369,19308,10,248215,23141,1123,154747,622
173713,1097,93519,0,151473,0,0,44,31408,2069,0,0,197033,1653,21526,33556,72931,1043,191558,177
259862,3341,17128,542,153901,165,0,1029,17284,10608,0,0,71398,270359,2049,86067,11884,9139,56886,1158
299733,219,0,20810,23264,82,0,177,25065,4211,0,0,70046,69476,40640,157448,23163,306,238160,0
213837,2757,27,0,176804,0,0,355,38345,13458,0,0,135637,69230,0,75025,89129,5643,150096,2457
343954,977,212,1716,66952,52,0,52,29404,8409,0,0,61152,19793,3301,188093,20217,1322,226460,734
180130,351,80854,0,208526,1278,0,56,14727,6255,0,0,157886,33562,20217,44815,29448,1077,191496,2122
185434,1756,1013,4779,176149,0,0,111,78930,9674,0,0,48585,54255,24633,102922,56843,3358,224342,16
298841,5399,0,0,194550,0,0,4,39455,7084,0,0,72656,4302,392,310467,32660,6989,1,0
218385,326,0,101148,56192,0,0,116,31145,1412,0,0,47782,2125,7712,219709,22852,480,263416,0
282614,1284,1034,2822,67631,85,0,245,6482,8563,0,0,87536,118187,5692,15038,32506,3012,335789,4280
241400,3041,11631,2193,5148,61,0,212,36198,16647,0,0,107781,39999,8895,260527,51436,2187,185058,386
106427,931,0,0,79143,43,0,572,13279,1896,0,0,464682,67879,50,70214,44580,3306,116315,3483
263036,4274,5825,0,14155,0,0,1116,25510,8623,0,0,84763,55675,15111,271444,59871,8401,149459,5537
242815,816,0,0,0,0,0,115,41894,11006,0,0,48442,57532,0,355040,2328,1969,207767,3076
195104,352,573,392,179365,0,0,791,70195,13814,0,0,40114,28342,3807,378815,12071,188,48559,318
140483,168,1362,1983,270155,201,0,91,16798,5652,0,0,67591,6370,42080,383366,12063,530,23894,13
323053,308,0,107558,12789,0,0,6,26816,896,0,0,79503,116366,0,152123,12353,553,140476,0
164515,2656,555,0,80047,149,0,122,9807,2876,0,0,242772,140617,80427,26851,24045,3803,191898,1660
273467,963,442,2077,4391,54,0,333,24782,6011,0,0,81242,25892,20793,212840,35363,1771,281769,610
384860,549,0,0,70627,3006,0,2436,13553,4403,0,0,29896,59578,0,193061,32511,847,177473,0
498159,1885,0,0,29680,0,0,35,47601,8857,0,0,0,0,0,215758,8950,2317,159528,30
179948,2551,476,0,70520,0,0,0,5181,3689,0,0,357271,47938,44857,24767,22015,14830,195095,3662
96227,274,1137,0,117843,0,0,0,43274,2312,0,0,330502,10773,2423,324487,25530,2216,12117,3685
330631,4245,12456,0,7162,0,0,245,17458,6362,0,0,103768,40799,16120,252124,51808,8320,115336,5966
183930,957,0,0,55547,0,0,734,10024,3189,0,0,421163,81253,0,35510,56408,1017,123068,0
17169,2060,4952,0,0,0,0,114,25592,11279,0,0,79895,20554,12895,242186,99267,3692,453145,0
350939,1741,44,3538,16955,0,0,456,27062,7742,0,0,74203,26163,5241,164273,14547,2576,276486,834
118318,98,925,1529,213295,145,0,409,14801,4443,0,0,107088,10583,70238,399048,9040,317,22432,91
208153,1739,137,8236,52667,19,0,321,37063,4785,0,0,137195,225873,1971,50464,26134,6426,209355,2262
193826,2230,2668,0,2720,0,0,397,8639,4840,0,0,149219,33220,47995,209477,42756,2529,270191,2093
283378,3312,2855,386,11355,343,0,485,27313,5790,0,0,123426,40803,25571,236774,34636,7968,165757,2648
237181,962,70,3790,52014,0,0,25,22613,6122,0,0,142511,0,319179,148520,24872,2873,12068,0
285447,52,1071,55923,76645,8,0,756,17488,13588,0,0,62696,29738,7947,200662,16197,188,204394,0
357161,839,0,0,44893,382,0,265,62937,26681,0,0,49766,50052,0,274094,1044,2560,98413,3713
293344,1412,470,0,14589,66,0,351,48133,8442,0,0,153115,23004,4836,313249,55626,925,54911,327
394187,1119,300,0,580,34,0,6704,111937,10334,0,0,11003,375,149,235660,34046,3002,161690,1680
461580,2719,7773,0,19840,767,0,6928,54332,23202,0,0,123236,3295,182,103388,3943,2607,159008,0
337094,1602,71,1065,21951,0,0,277,58850,2131,0,0,89012,9584,0,384299,50253,1888,14081,642
647773,974,321,245,0,0,0,59,25857,2018,0,0,20695,2727,0,71532,9025,2715,187434,1425
558640,1474,0,0,42691,0,0,2,28750,8662,0,0,0,0,0,178810,1068,2334,150191,178
197418,51,844,2594,202821,0,0,410,28331,4485,0,0,49463,12866,18113,433705,6316,402,14932,49
355932,734,726,0,18686,296,0,252,79961,19234,0,0,49403,43857,0,295482,6538,2445,94937,4317
297413,1396,0,0,129607,2603,0,1084,112169,10247,0,0,787,83,0,236681,299,2479,177119,833
301082,24,1707,2198,136006,191,0,281,54995,9717,0,0,36352,90424,8858,38344,96719,2034,187316,6552
321152,6819,0,0,154296,0,0,11,33874,8765,0,0,77353,81064,219,250427,29741,9057,16,6
172471,1620,32,765,46515,0,0,3357,23708,4551,0,0,135634,115674,32552,103101,34159,4130,292257,2274
396189,2120,2071,0,15192,0,0,171,7109,5611,0,0,142793,82863,8826,177542,19821,3779,105290,3423
208204,1405,497,0,106408,58,0,614,55978,11236,0,0,74491,73087,6955,215102,26441,4307,186150,1867
110812,92,31,253,213270,29,0,2093,73649,13705,0,0,41380,27034,185787,73106,72047,446,159012,54
247704,762,1181,3721,33283,158,0,193,27891,25595,0,0,32964,83329,15361,301161,51094,2094,144480,1829
267301,2729,171,0,132325,124,0,770,9501,18532,0,0,153587,131081,864,61342,51382,4205,138462,424
262260,120,25,3721,86003,43,0,340,34736,5960,0,0,34383,165360,1505,203796,33701,2307,135591,2949
257612,2679,3576,0,0,614,0,515,16792,6850,0,0,97159,47864,15870,209496,56849,4474,250165,2285
303280,2681,0,0,49257,168,0,343,10475,5883,0,0,325123,16966,44991,52295,32618,2771,125864,85
251129,584,979,0,78544,322,0,316,4744,2513,0,0,199182,58144,15652,42521,53690,1125,262004,1351
325284,122,215,0,43774,35,0,228,44518,14429,0,0,48196,70074,1206,164455,6619,2118,248835,2692
336140,2401,588,0,462,0,0,46,45941,3704,0,0,40755,13137,24372,435570,9567,4678,54936,503
360673,4897,12302,3926,148124,0,0,0,23974,14950,0,0,15087,49242,5413,131816,8263,8925,182049,3159
207728,580,1765,3926,18071,31,0,178,32476,26533,0,0,45418,58686,10593,284238,78330,2095,199614,2538
292845,3808,1109,0,2094,614,0,848,103954,3506,0,0,27935,0,0,273425,2307,5335,255020,0
247755,2051,7874,0,1532,1418,0,1127,13975,16439,0,0,128200,52520,27762,186232,28699,4311,252426,479
138160,12471,0,0,122527,0,0,302,35946,57511,0,0,202447,52929,34540,46713,88170,13667,164584,2833
274556,315,255,18697,16419,339,0,440,24967,5539,0,0,75245,60857,32186,154628,30929,668,276760,0
283757,8048,627,1046,5927,0,0,266,82957,1064,0,0,94945,9241,15925,401160,38978,12956,15543,360
350319,1519,0,4760,160409,0,0,0,21137,18300,0,0,6655,28143,0,172952,31379,12143,161303,3781
108157,2411,396,196,107837,0,0,0,21306,1762,0,0,344566,58079,1479,63584,31357,25219,146171,60280
156016,3689,0,0,57717,136,0,1759,39331,6069,0,0,158363,6122,13353,128572,67189,4933,329520,31
192288,2356,501,538,10595,52,0,222,21023,6894,0,0,107545,98314,13840,86013,39933,2720,389734,232
363047,224,132,19726,67340,0,0,255,15693,2859,0,0,237539,49533,1428,32765,20742,674,160843,0
437847,137,0,0,75206,293,0,1868,48917,35217,0,0,2835,1008,0,202143,49388,1182,114599,2160
434031,242,19,0,13126,0,0,1806,53248,21965,0,0,56113,788,0,345621,10610,353,32680,2198
107057,177,958,228,233857,28,0,1722,78489,12477,0,0,46016,28555,174695,66226,64009,528,157763,15
146950,1491,0,0,102598,0,0,2,131318,7005,0,0,207400,21469,0,58199,87510,5266,197162,6430
220707,69,1294,1018,220807,62,0,165,3366,8671,0,0,96668,68784,17790,55999,22795,558,253832,215
413751,39,670,4248,38420,0,0,54,25567,14080,0,0,19227,19887,6557,227446,10155,197,192345,157
383279,2158,51137,0,40500,21142,0,4179,31737,19100,0,0,31536,0,0,145301,50374,3743,188036,578
94139,3359,1823,0,108989,382,0,244,42255,11742,0,0,252736,11735,45071,48679,127023,2123,221991,509
460447,190,1186,0,23641,439,0,519,51730,3766,0,0,3686,0,0,232761,20396,5997,155344,12698
204439,7280,57492,0,155684,0,0,73,6293,11264,0,0,156037,43832,0,60335,40773,22140,204927,2231
414016,663,107,0,171,73,0,254,9582,6817,0,0,197255,24725,255,152385,15655,3173,144647,3022
423632,7705,0,0,96605,0,0,102,69304,5279,0,0,351,0,0,59035,157,11349,299281,0
281929,4702,0,0,0,225,0,544,90430,4917,0,0,2713,954,0,69008,5301,10509,497124,4444
116837,4932,2458,0,97650,424,0,193,39663,8195,0,0,196325,27782,69535,32903,170356,8538,196740,269
234557,75,1743,1434,215822,41,0,122,3078,12660,0,0,85321,11090,0,69076,22920,647,313455,759
476946,954,271,0,488,5178,0,3223,33986,4343,0,0,2269,137,0,79853,50875,2058,310658,1561
393350,17118,72,0,40957,105,0,1122,109350,11726,0,0,3872,23,4,37040,4642,5423,344708,3288
236967,1601,337,3109,46470,128,0,477,32990,10580,0,0,91263,31663,2140,120476,35311,3560,355041,687
346075,16312,0,0,28522,125,0,1089,118749,8735,0,0,4410,87,0,39886,3217,1563,403539,491
424544,5433,1902,0,34424,884,0,1065,77492,12100,0,0,4883,10,0,153584,1781,14503,240178,17
335708,275,337,0,53550,232,0,1314,110746,4432,0,0,63321,93059,0,216162,35,386,93196,47
317699,1945,27,495,161102,0,0,0,149067,604,0,0,58765,1381,0,267324,7778,2349,1588,2676
314110,1858,212,0,0,774,0,552,12599,7273,0,0,101453,41441,12545,214769,55575,3650,203394,2595
263518,153,1645,1129,184664,18,0,155,32497,9225,0,0,53668,34734,2219,212100,14089,487,162359,140
292567,328,10,0,71930,23,0,226,26641,12281,0,0,129937,14201,1519,286421,7515,3418,120088,5695
207266,5767,9181,0,5895,1356,0,1647,28746,20175,0,0,109691,46072,15344,285264,53869,11910,162084,8533
409744,184,2,43,145516,0,0,78,105247,509,0,0,27625,699,3950,269639,5162,360,639,3403
616894,686,12,0,3,78,0,6115,47400,8903,0,0,23,171,0,150129,43388,1499,97498,1
257211,5408,879,1169,151894,1348,0,0,83886,3696,0,0,88802,15473,3333,323268,27828,3133,5472,0
490023,2313,1277,555,63367,409,0,651,8921,3588,0,0,122554,10236,48945,124710,17468,3672,73678,433
314377,3780,1873,0,1037,687,0,1436,25851,9380,0,0,28359,29017,24605,127013,109494,5472,290126,293
258682,767,0,5529,41470,0,0,1,33953,4696,0,0,143512,7344,6993,442314,9833,1237,16469,0
276455,1892,7387,0,40274,158,0,157,33547,14175,0,0,88807,35447,7230,331870,10815,3661,119650,1275
478519,1702,1738,566,77449,386,0,679,10675,3312,0,0,119526,20485,67318,116474,14034,3691,55671,575
194021,2396,49775,0,141440,0,0,228,37302,6193,0,0,112058,58153,28906,90115,26619,7724,213139,4731
142226,3008,206,1179,125999,27,0,261,18288,15709,0,0,177903,22403,0,359492,29472,4863,71230,534
315154,4069,1278,0,4122,589,0,869,164567,26560,0,0,36449,62,0,223434,1941,7493,181659,4554
412870,840,76,0,58295,0,0,0,44696,13698,0,0,29003,403,105402,209001,11172,1091,86232,21
